,0
0,-0.9002404210657255
1,-0.6697492154300374
2,-0.6751165767955316
3,-0.5796991160200398
4,-0.5118013148130927
5,-0.4960544024901392
6,-0.4650053442736288
7,-0.4237950417334935
8,-25.261255580744756
9,-32.60975712403047
10,-30.950790324593097
11,-27.93176476433633
12,-26.07402429353742
13,-28.452308981842357
14,-26.877983839979052
15,-31.350499834165955
16,-30.839713564036252
17,-29.66507904381966
18,-28.232028017562318
19,73.87775582650914
20,77.87073421666459
21,-31.54114209441185
22,-32.50558318742704
23,72.51448439722327
24,-32.71739693279914
25,78.4586768180385
26,-33.95395368891238
27,-33.193842271806226
28,-31.520306369012623
29,-32.245499608103486
30,-32.121275187222246
31,-33.797855082169335
32,-32.70959664646747
33,-32.34400101482382
34,-32.54845623947191
35,-32.02146741240215
36,-34.03027321040928
37,-31.78846000192681
38,-33.11756216113386
39,-33.20711865195847
40,-33.97084158363645
41,-31.831427465394565
42,70.36486792701824
43,-33.68945287118305
44,-31.98732826080721
45,75.617845472558
46,73.15601688786938
47,80.92134699128692
48,73.9016874671016
49,-34.006161420235536
50,80.37348949841349
51,-33.75467792328445
52,-32.40172866948918
53,-32.847244379492416
54,-33.56181430483721
55,82.54664952956995
56,-33.85733898095139
57,75.8627789945944
58,-32.67217474511613
59,-32.72977208735367
60,-33.28727766368658
61,-33.12631327642847
62,-32.69740293830212
63,-33.63404722785352
64,-32.46527386145875
65,71.40042078536106
66,-32.81831392791128
67,-33.12212617056096
68,-32.35817043634818
69,-32.18172481390764
70,-32.75843936141805
71,-33.6243207928606
72,-32.092974498506464
73,-31.84754386767713
74,-32.97505232840387
75,-30.655680249866148
76,-32.93428491243563
77,-35.27415330600412
78,-33.131368019413976
79,-32.38689632903821
80,-33.115710439425136
81,-31.981561281144575
82,-32.646209283159024
83,-32.204222022428716
84,-33.04035551423864
85,-33.6832299369514
86,-32.4265757266132
87,88.73171978709557
88,-33.01627249091511
89,-32.71680075126176
90,77.47822820368725
91,83.88406731696698
92,85.38220822738185
93,79.1611359807193
94,81.80724290436612
95,-32.374820711280215
96,80.68706315665165
97,92.60904677507752
98,86.98507893225724
99,75.79419980214966
100,93.59381805839968
101,88.10551961547209
102,93.37875129614065
103,84.65445295880984
104,90.32704337947385
105,87.65019597170652
106,75.74020765066132
107,92.80333594547444
108,81.75420312368173
109,91.79255722420639
110,86.18604621762773
111,89.31827686297929
112,88.87793522104168
113,90.07653620416671
114,94.98967203871116
115,95.19104350034101
116,88.8790056828506
117,92.22798099352696
118,92.25194849284995
119,89.03331938347739
120,93.12296292800372
121,87.2488757545701
122,92.84646916901481
123,88.88199159158714
124,91.2850809813348
125,90.0229602533661
126,91.26198070373724
127,90.65390126877155
128,81.96410630856023
129,92.43904887849672
130,91.87793712092812
131,91.34435589437047
132,91.68192686501655
133,91.91671703015828
134,94.169326251203
135,93.79136007886595
136,89.9838653818209
137,86.75157642121063
138,92.54966314235764
139,91.74145210916268
140,95.02353411244292
141,93.51684139033068
142,92.09670490180683
143,94.48982656471753
144,91.69291884694945
145,83.72562005380408
146,87.69784899718434
147,91.93187910088514
148,93.62756036592693
149,93.0403678473873
150,94.3435377277741
151,92.61517463905183
152,92.02265713576816
153,90.20636228473634
154,92.30034559451332
155,92.56695446676916
156,87.24511151453851
157,91.30743601298623
158,83.44868685719284
159,-32.14650566949556
160,89.83812321830962
161,-32.42134572489798
162,88.57688216495053
163,-31.184204920088817
164,73.56474009190342
165,83.83962839751835
166,-34.17124513011914
167,81.7082036454285
168,88.44596117647421
169,87.18894020488938
170,82.47330193346295
171,81.54401810747518
172,84.41864935651114
173,-33.312051338236884
174,81.57197332241344
175,88.22267903570088
176,91.62794841460722
177,88.3875488192822
178,94.01792658111837
179,88.95481314634738
180,87.1600029854935
181,89.87402346597088
182,94.50477821662366
183,96.00006450503476
184,90.6366316490348
185,95.09051038094407
186,88.52629782301136
187,90.44828960390079
188,86.01471202309192
189,78.77469802200157
190,86.31064566413787
191,85.64494372322382
192,85.25719814695414
193,87.33955502717059
194,89.47276289637696
195,93.05039854448437
196,86.93410484135532
197,92.79705829069349
198,91.1469169942239
199,85.20577082792818
200,90.24749289733221
201,91.29867554149229
202,91.12302326834543
203,92.02393728311593
204,94.19101338838932
205,94.25711344732399
206,91.99385254296867
207,90.82922277543953
208,85.34701319496426
209,91.64830384490571
210,90.45458907209564
211,91.00726195318363
212,95.4703673854602
213,87.52481013808678
214,89.06430279244859
215,88.21069971584315
216,90.87449043510603
217,91.4428778957219
218,94.42853906582383
219,92.26142817915749
220,92.68787691653557
221,92.66226430404792
222,91.14122426558852
223,92.9769539735244
224,90.28460595932242
225,94.44354648832945
226,93.86203605003584
227,92.82961692217424
228,95.34363619053666
229,92.19861886155445
230,95.47067317696042
231,90.87672713006019
232,89.1746959335629
233,95.29922240316166
234,93.25729762871063
235,91.71806373741025
236,91.40124069565124
237,93.35184845001925
238,89.71535794315398
239,92.20572053014374
240,93.02507158248387
241,95.04815936814114
242,93.13236064621394
243,94.46975779270792
