,Scores,Steps
165,80.35634198825139,500
166,85.45288737128905,379
167,93.00118334677134,158
168,93.17492630496939,151
169,92.41452487392193,177
170,77.02558056543046,658
171,88.97564776213353,276
172,93.91349065677451,144
173,93.86892592417514,147
174,93.08741833001643,156
175,89.9525684214733,241
176,72.25916787384665,810
177,90.15135461799872,246
178,92.52894027050378,199
179,90.45565374347241,228
180,93.57821126346381,150
181,93.40156429362632,146
182,89.19367209154186,272
183,89.93873362151359,262
184,90.4744766409191,227
185,88.8217317965546,266
186,86.64583796267587,342
187,85.04505686215889,393
188,90.94750401188196,230
189,90.726071834091,248
190,92.4016620283928,151
191,86.88180007708081,374
192,93.08331725380566,156
193,93.09976283796192,169
194,92.61008015559776,166
195,92.21257512819788,194
196,86.76441260021419,369
197,82.70729730397738,507
198,95.54714504981209,80
199,93.92726573870237,123
200,90.27033020054184,249
201,88.43643497764131,322
202,93.0433733977365,164
203,88.87374492703745,295
204,89.62255434013066,263
205,90.0212754894025,236
206,91.47739984379454,218
207,93.48147960938091,150
208,95.75989038859896,89
209,92.80342724586123,171
210,89.88452294295097,247
211,93.5362956482183,147
212,95.13492055513748,91
213,92.13634785862112,182
214,88.86001948552085,265
215,93.31497058122194,154
216,93.79222242743754,153
217,93.04342965414223,179
218,90.42332549366041,232
219,84.17863098191638,431
220,89.41768565439027,279
221,92.62547849612763,170
222,89.77847037660497,272
223,92.23954647562049,188
224,90.6570604117932,234
225,91.80424597922317,187
226,93.67531792535831,144
227,93.5087340509144,131
228,90.51544547959449,229
229,92.40753445431477,175
230,94.7365576371055,119
231,83.02065807923512,486
232,93.17904335281054,151
233,92.21299751423794,181
234,93.52017006062987,153
235,89.8694867539038,259
236,94.35019236966457,119
237,95.37793706727768,95
238,94.869596561851,112
239,93.70232025890469,149
240,88.05649503934193,254
241,94.10555049189706,120
242,91.84605621405962,207
243,91.36345845604993,196
244,94.63942919970442,119
245,92.82640901140257,173
246,92.44968736367098,188
247,94.15498108783106,122
248,94.0519042833614,127
249,93.74405271102489,153
250,93.55025389532625,165
251,81.69116909530452,478
252,94.84423310278892,118
253,91.91662747057265,204
254,94.82779599023641,115
255,93.82449816901538,160
256,93.45166412907142,156
257,84.36413461198887,404
258,92.96782896901857,164
259,93.94788320025609,153
260,93.4521525160784,152
261,93.14889975891683,168
262,94.40572836570308,137
263,94.27477505189519,126
264,93.69831501904616,146
265,92.44488856473845,189
266,91.61179822407692,203
267,92.20809408779351,187
268,93.31006623783156,153
269,93.54664950568261,140
270,94.27873253421878,122
271,91.6872115408551,192
272,86.96994325480668,330
273,93.20960769134915,136
274,94.73377071926363,117
275,88.28531452551438,285
276,94.44334649283421,114
277,89.87122863170819,237
278,94.02317345775177,126
279,92.30443374493423,174
280,94.24777311387521,121
281,92.56883250603465,187
282,92.98952579852843,180
283,92.32006850347433,189
284,94.0803860909066,156
285,90.28761774334666,239
286,92.4610368597337,184
287,91.25372662532232,205
288,89.14636239459095,305
289,92.14378691158397,182
290,93.88090371399602,123
291,95.67067254655315,88
292,93.89196376766351,135
293,94.83746843941992,116
294,92.83500666142574,194
295,93.25073993564386,135
296,92.54734736439735,169
297,90.40203391484258,226
298,93.83477863794683,126
299,95.0653966394906,93
300,92.47146834713256,138
301,90.54839226326742,247
302,94.00649320535217,127
303,93.94747857513102,133
304,91.44824474927248,201
305,92.2424523323851,160
306,94.79409791850803,114
307,93.89573289217427,138
308,93.71852415673499,157
309,90.98857016147804,215
310,94.35572658238348,125
311,93.65214060121482,137
312,92.35295857340213,170
313,92.78123205196617,185
314,94.31669209328527,123
315,95.48957157207242,94
316,92.49969805942096,148
317,94.10194327518488,131
318,94.560300901086,128
319,92.56432930861818,172
320,91.26951382424451,218
321,91.4061023524162,222
322,89.97489956904758,231
323,94.94203956030898,97
324,92.98479664815717,173
325,93.56898801172969,164
