,0
0,-502.8817571956491
1,-98.0446387934836
2,-138.8315082090951
3,-126.9861146305964
4,-1318.626810141477
5,-1355.5011879866936
6,-752.2218198040833
7,-783.0416164301471
8,-824.9743831936271
9,-823.5477419325641
10,-861.8246916395108
11,-1162.5308729090225
12,-1003.499970742565
13,-747.8834040773306
14,-788.9374522591428
15,-823.2508805265082
16,-2153.4783620771027
17,-775.6966830309839
18,-781.4080655155927
19,-822.6729480709811
20,-1412.2595635276004
21,-767.8476754650923
22,-1147.142446343062
23,-754.099080355273
24,-1670.218194250723
25,-668.3816001228886
26,-380.75294537943313
27,-425.0554122784884
28,-322.5888352471623
29,-282.409309068441
30,-602.6807957793892
31,-349.16909425039603
32,-307.15101880351204
33,-196.74730203765813
34,-154.47133375846323
35,-389.73382083284673
36,-294.8932085740122
37,-206.40827792617657
38,-288.36182164820485
39,-364.5375760588213
40,-222.1461788511505
41,-373.8888613505832
42,-215.35196682513265
43,-162.9261047300726
44,-175.83241543054697
45,-95.01126753940122
46,-213.5409382692229
47,-220.09172694501217
48,-85.59081972308825
49,-622.3808062467692
50,-124.4541782773388
51,-186.4434088940548
52,-712.45974338474
53,-107.14676901398987
54,-216.9530339553534
55,-38.31110876471794
56,-62.56884125199982
57,-152.10490396264612
58,-188.88496454021004
59,-134.84875856559412
60,-118.43255764115831
61,-60.97404934309208
62,-78.5929220633232
63,149.23997129064776
64,-625.2221630940676
65,-290.04071042348613
66,-26.4850323190566
67,-374.7603927398471
68,-264.81861986933166
69,-233.61654737263572
70,-237.76307679754075
71,-188.25599184948953
72,-176.68943436357915
73,-176.280762423297
74,107.20185449043926
75,-163.83349746222547
76,-156.081284996148
77,-143.63024564730082
78,-110.0856394573562
79,-88.0767152187855
80,-95.47960883389939
81,-106.51817548311895
82,-108.5248364515882
83,-115.60431574164369
84,-92.28747635375848
85,-93.52221885931526
86,10.56536398866981
87,24.737984896649042
88,-124.15846822585324
89,-211.9228763362039
90,-86.73566429087553
91,-90.91748926167494
92,-56.346896108226
93,-95.54748448229307
94,-80.40134864979596
95,-16.549614294688237
96,-110.47573863080919
97,-38.10745779148636
98,-78.80857711353144
99,-94.19596933169791
100,-202.20496515842896
101,-41.300006129340844
102,-38.03197257054336
103,-19.914630669020315
104,-33.36149382462271
105,137.5012984729229
106,-316.30561731822525
107,-154.35213799551255
108,-125.55679600691029
109,-49.2462552960848
110,-29.367266429512362
111,-22.439347540765326
112,-51.83204340673119
113,126.6885790266386
114,15.630992049178534
115,-27.060244582955413
116,-14.310230724597409
117,-47.496682046486605
118,-86.70692018255713
119,6.675966927644893
120,-27.42566324616309
121,-59.30465839244704
122,-28.479262993315107
123,-24.687039297238762
124,-5.987134862670153
125,-32.18702652475644
126,33.13697503641661
127,-46.111220452056834
128,-30.0563768835458
129,221.6399986605513
130,-69.22259411204197
131,35.93113619324399
132,-67.35222092943957
133,-29.730990928769543
134,-52.844706368356306
135,71.53118850135778
136,130.45665998450718
137,92.98740394702654
138,-38.280866141557304
139,-48.445904805816
140,-76.86903344500399
141,285.1474230279424
142,-39.117228348513706
143,279.73619313066865
144,-33.62088714909654
145,-32.63362429091929
146,-51.250079173555136
147,-53.92014779987963
148,123.18592766102554
149,229.93455184160987
150,194.11656287077045
151,-38.60559313161359
152,-183.3003630883091
153,62.9089534083541
154,-38.274812658622864
155,-134.31103048707536
156,-52.13307471902351
157,176.19963396049755
158,-70.32528130281551
159,-39.43381374653687
160,-68.84886774392265
161,21.159677455427826
162,-14.865999073862369
163,17.78717210488567
164,-14.195026509273825
165,-8.395840211107183
166,-12.015500528098036
167,12.488037106453168
168,-105.85182829957468
169,-20.9777855609896
170,-26.033403067528848
171,-77.45430989327423
172,-54.28727706308325
173,-17.256241300934175
174,-5.040937392005599
175,204.44452035133187
176,-19.09873880700215
177,-92.65641792111701
178,-4.554157294147509
179,-48.0657363850005
180,-111.81873776517726
181,-128.51626040867333
182,-175.01419972794483
183,-120.2599285639409
184,125.0215817187501
185,-122.3074978525233
186,-106.45944713844185
187,225.24576103544598
188,-94.7498620186829
189,-1.0334260796658157
190,-126.87372810813918
191,-120.21414035570118
192,-258.1007702888687
193,-158.0681603777395
194,286.5927895815972
195,-215.81420235873347
196,-5.674735480240346
197,205.29563578695186
198,246.2009810359843
199,-107.5912774945754
200,-12.79675487289942
201,208.8786443301439
202,-26.318043351463334
203,-5.560724985192325
204,-7.350570843178223
205,59.337698923924876
206,-38.37680093084602
207,-157.3534816182268
208,23.67103835042184
209,-13.841299510923196
210,10.849630976958768
211,-30.932136688511275
212,-37.29557353101204
213,-12.763730954110528
214,-18.530177281304447
215,-172.82497182456223
216,-39.551047419476035
217,-31.518802995333687
218,8.811923074419957
219,46.461258142446965
220,-74.62373624669145
221,-61.71627449075521
222,10.960237414981098
223,-66.83235810305759
224,-69.81697721279038
225,-42.86128285223105
226,-65.74665432156729
227,-9.11740826897808
228,193.61543035015876
229,271.3732442527562
230,184.94523622670368
231,-25.410184293632124
232,-15.906166707037785
233,-47.481178171633715
234,-24.483917944842357
235,18.797643896603798
236,-62.914401209406236
237,-101.53974804991313
238,-81.59044733980504
239,-46.96230637661455
240,-98.95833542428153
241,-251.43486335292363
242,-28.43406962393913
243,-77.93431749432372
244,-24.651275086631895
245,-49.830194349513945
246,194.29754821196343
247,211.65407348655856
248,-66.21741482887539
249,-76.32446942224053
250,-99.58402703542441
251,248.04812858026693
252,-64.75488278841166
253,-44.49701940661046
254,-70.72066180764571
255,-91.08096532627168
256,-204.24533010286748
257,-224.35876547437556
258,-123.77977504148171
259,269.96641867963706
260,15.009630798949402
261,-39.18243124805147
262,-112.80989859296174
263,-37.20043826178712
264,-58.18467676015061
265,209.69212384482805
266,200.2466358820158
267,-113.4731506061834
268,188.590108131254
269,-72.59336233256819
270,-269.7243600931285
271,218.64918965997774
272,-42.55417621948021
273,-37.67992403925814
274,229.71959702880525
275,-104.33508104475816
276,190.21784078955943
277,227.21417653950277
278,-179.361261532495
279,187.39690981037734
280,180.9431749611221
281,234.12185654337193
282,241.21615886296127
283,196.41482095123166
284,-31.06021387234179
285,137.00658434346326
286,4.69957265877521
287,-12.865239197040239
288,153.8321168456173
289,-15.754084816690067
290,258.2519678436177
291,113.753547148872
292,241.52181066275566
293,197.633197906452
294,218.68491232487986
295,198.32125107531604
296,181.5053834325346
297,271.3268278336192
298,202.80080318246195
299,22.016719830119357
300,-228.68100061867926
301,175.40101506069803
302,261.03758461857376
303,-60.01321390044435
304,-7.424804202332642
305,-43.44549979962163
306,-283.76291276953384
307,2.0047496192333063
308,256.79281156661597
309,151.41345537533832
310,22.219148820362403
311,-156.7513681096703
312,280.99914733292223
313,250.2931419018502
314,-41.078648306255566
315,-28.788800885529707
316,273.57119302956136
317,-78.37411146145642
318,-61.70780039564449
319,-7.985911208288928
320,131.5186206656418
321,-32.7806113759417
322,217.15279179714358
323,113.27141371280689
324,31.04973998161409
325,16.95394019220977
326,-48.127283001845726
327,-43.33763459300987
328,163.50860328422698
329,-70.76160543655578
330,-61.82635389816314
331,157.12437875063725
332,169.65419806045497
333,126.81506241498303
334,296.4167134289604
335,-49.867751638317806
336,173.52706246025798
337,-24.79103272317178
338,117.17820550268885
339,-43.93858131224578
340,11.745502993851629
341,75.04339312275326
342,148.85270323857344
343,-137.5801760078512
344,-75.89591325792199
345,187.98045841546684
346,135.2911669627207
347,188.18915280741285
348,-28.823453631420268
349,183.5593913532203
350,-46.922360297986856
351,140.02203854022474
352,183.96125817053934
353,-276.0591799802939
354,-161.69836777390884
355,222.24473777807452
356,-15.50259823245101
357,187.14557706826207
358,179.91377810318153
359,-123.63376998608894
360,-56.73500136238513
361,230.7824583785302
362,-91.41256043614109
363,222.647708778109
364,199.6026943542123
365,246.76768741886582
366,284.5392112214428
367,94.78524489804256
368,262.6607783685894
369,-124.24676532123924
370,-16.398142765264023
371,-65.53489194526975
372,191.40348874638283
373,-58.02801927228926
374,-96.8793899956655
375,-122.83564654996928
376,126.88726430663883
377,-109.71513329591173
378,-59.439470353682495
379,-36.23435973863203
380,14.352377696645668
381,122.14330521687145
382,-59.27493875287227
383,11.909911246104006
384,-156.0168159776214
385,49.37946475729423
386,-135.10237672051025
387,-39.79967778139387
388,-14.895471756778537
389,-33.94767996167579
390,-52.562870475794284
391,114.988874319945
392,-53.10761148788304
393,-93.02863701477847
394,-50.11096064278155
