,0
0,31.54993413227348
1,30.635855929805253
2,30.290049375746456
3,30.21386189721234
4,30.10121441692463
5,30.41037150255288
6,28.841799382257154
7,28.459325806648124
8,27.655410430020133
9,29.785995606027427
10,28.60860424041748
11,28.221187133617054
12,30.484727030580693
13,29.03901658655522
14,32.52643708650576
15,30.58433527641755
16,26.027951225824655
17,29.853109850295006
18,25.820078287896468
19,24.467670371913115
20,33.785956010285005
21,20.494670820655305
22,25.716272139310608
23,32.30061814616638
24,22.092050880652092
25,25.35551432797874
26,32.440809818753046
27,23.06617019987534
28,25.426763057493375
29,30.26785851422028
30,22.422177365623067
31,20.958260434237307
32,28.287527075405524
33,25.141442206980717
34,24.02624526962313
35,19.194526191940533
36,21.653666117961983
37,26.904276407181165
38,36.19255390683383
39,23.059931688435608
40,18.35541559340927
41,23.25712128675077
42,27.40591547621297
43,19.005354868996072
44,33.049606648007014
45,19.077703589104207
46,17.15458811706776
47,20.044730206739406
48,27.993296386571092
49,29.40671023348259
50,20.15007646695303
51,27.856213744883096
52,24.865527481480967
53,36.85345631489618
54,22.245398878627935
55,24.86354102995383
56,24.99482530621226
57,24.012015173904366
58,27.072653938016806
59,25.437177185151448
60,24.658501708312546
61,24.213669710518477
62,28.448850655720157
63,24.762974430294708
64,26.294865511432736
65,33.18895679852431
66,26.1672368379579
67,34.44918913147121
68,30.23048447724286
69,27.990270800529835
70,30.69633130821312
71,26.687368152666384
72,21.83404983324035
73,22.801271958780127
74,17.246964846533956
75,25.656879817667324
76,19.368202087610552
77,25.812783639240656
78,24.565163125933974
79,22.332397647424663
80,27.61315781413791
81,20.577854587826007
82,21.961761075218238
83,22.154302422258482
84,25.96136991425737
85,27.876290511012666
86,23.39955302914604
87,24.23120235764363
88,24.30432842425519
89,26.16882684890588
90,17.649220874206957
91,24.365940976679845
92,31.859662856691276
93,23.330599787051277
94,28.51339295142243
95,29.80994364814105
96,26.035060254095875
97,23.16104433694127
98,24.236773242277557
99,27.445264174813925
100,21.57308050574647
101,23.394690998671287
102,32.52498175021183
103,38.47132510396185
104,34.17359361081908
105,24.29116541835392
106,27.638188640526735
107,27.123875810550086
108,20.890171752696915
109,33.50537372453546
110,24.616321769299574
111,24.09927695068327
112,22.58082230903019
113,27.64307362352847
114,21.565238978347043
115,18.350852762915018
116,31.376148884865692
117,20.449772919068348
118,23.065834241914857
119,23.345695322369284
120,25.12185804164183
121,20.079973014103597
122,26.37522403660441
123,25.17674903486477
124,23.274467390807697
125,28.12791347322345
126,18.27725948008301
127,26.95641636217947
128,21.83791154676728
129,23.96246114506794
130,27.82237384083855
131,34.20867885595944
132,26.677621403030933
133,31.628472623234575
134,31.328473398523418
135,25.100494843767954
136,25.967367408833802
137,28.410946486142524
138,29.85874748748629
139,27.926033136766637
140,25.474722735377146
141,24.531090777042845
142,33.18719519781444
143,21.34709245118138
144,34.255641131650194
145,25.37277053715952
146,30.41834759459889
147,22.187589938030623
148,27.43146955954435
149,21.436818070232402
150,22.703942807826387
151,30.410942353148943
152,27.995303500743464
153,29.12709683778958
154,25.07469486250193
155,32.513217700595845
156,25.680726914132173
157,31.532710460226642
158,39.67659609496185
159,29.440357678041618
160,23.23515112402601
161,29.088944266593536
162,25.83863730745652
163,18.97947193555592
164,26.817726052802755
165,29.927878738005894
166,22.71468952380965
167,27.721324568858833
168,27.1207110860094
169,25.704125854594167
170,19.891907896734484
171,25.29083579320368
172,20.896925719038983
173,23.42016879319817
174,19.62034676033654
175,27.709646523819544
176,31.95866757265526
177,24.61883198322031
178,24.137837145372306
179,23.168899736706226
180,24.88520993127604
181,27.318470442210675
182,32.98875812826655
183,26.944461781151762
184,27.119986148778114
185,20.03087625683693
186,29.080916078287732
187,25.304666915519917
188,21.75861551209964
189,26.991961077095034
190,30.99657916467054
191,26.949451523757308
192,21.591182835400506
193,22.83764991654605
194,30.149711881387336
195,22.942196595022686
196,32.11791371868604
197,27.193543836590827
198,28.258413927649965
199,28.71083434855682
200,24.818221372012342
201,28.29327966721785
202,24.31805379036611
203,32.025438510235105
204,25.834440549923784
205,25.780280885310095
206,31.573669804795653
207,24.95160605353012
208,24.688605247806485
209,18.85940519534779
210,34.93611014947523
211,26.806755382037956
212,24.00066085266444
213,31.095269458890826
214,18.628806445750524
215,37.794824774177684
216,22.95281599378068
217,24.975885810850013
218,30.606746110375386
219,25.197129710533773
220,21.107342169425102
221,24.615831888267103
222,27.645232397491057
223,26.116387558210405
224,25.5979853392113
225,20.505952079594138
226,22.286444163187298
227,41.80553138824411
228,20.08076418358321
229,23.700368701994012
230,22.982483483952823
231,31.137359702007963
232,29.823805910830288
233,31.742005994947984
234,21.740459651288983
235,22.310943310087463
236,24.909207847542714
237,30.900532755297217
238,31.021561358609322
239,26.547118252501242
240,30.943073241517055
241,22.620722278555334
242,24.424124685584687
243,25.879381028383566
244,19.03286424872349
245,22.17056023847545
246,19.037985217239477
247,27.671023335838978
248,19.81721212036937
249,23.85719580222649
250,21.212071022375312
251,23.693064616649643
252,19.107220312069696
253,29.119166099570993
254,21.85902549630424
255,33.79501396201522
256,33.52300289669602
257,38.09598381793258
258,28.99176552131539
259,26.80711842137971
260,18.981963197907316
261,20.82522589899745
262,18.317490662612546
263,25.091442105818714
264,22.008408838353354
265,20.496246490177874
266,23.343791267782212
267,34.49053881125146
268,27.542649526549216
269,20.727237446483926
270,23.08026365867809
271,21.521733909533943
272,25.024682502257928
273,22.114552485143225
274,23.49028532599332
275,23.690335009839327
276,38.1772242813342
277,22.315391586137867
278,23.24433984656425
279,29.224853726725527
280,19.485058976510484
281,19.816570229768697
282,23.32563492224726
283,27.803523747886356
284,24.043981117646037
285,22.096096470466
286,42.34658405466325
287,35.67029600187719
288,30.930241264445065
289,32.90607154501195
290,22.772918927787398
291,21.97008443286031
292,20.862497722284754
293,27.468826192701815
294,22.873476679442682
295,29.161056478951654
296,25.11593864731403
297,23.327321199572175
298,26.624430239146065
299,22.731718884545263
300,21.73752631313837
301,27.458116982310983
302,29.358314876973598
303,24.81704473918653
304,22.636463363601067
305,22.326520816124685
306,24.925487276972856
307,23.14224791571032
308,32.974166374752095
309,26.548090581166253
310,25.590915216463326
311,29.555501754520808
312,19.382726122379246
313,26.77545818940998
314,27.351656144340815
315,22.94009553287178
316,21.023284094413974
317,24.57085616661847
318,25.7397218070837
319,19.654705399692467
320,30.286855740151076
321,34.042973985061685
322,32.84768682748982
323,19.221895214141117
324,22.778651925553277
325,28.986149285290274
326,27.79507571406284
327,24.789317492851115
328,26.535301396504654
329,27.28508777650859
330,30.882673451432492
331,23.69583302257852
332,22.895443450307358
333,26.917560757716274
334,24.197884143426197
335,22.31161212141597
336,26.3630820270133
337,19.744581044105875
338,24.63766315519751
339,23.371340985286224
340,33.009191207088584
341,19.694857764599146
342,25.89854774679261
343,32.75843099987034
344,24.5855688179352
345,24.28729006017966
346,24.08890515928124
347,24.825833487078487
348,30.78921881923452
349,29.80776128223936
350,26.411327977200372
351,23.61077365378151
352,22.735786836598255
353,25.604802157820085
354,25.128878551431992
355,24.23956525145438
356,23.954866244626462
357,32.89305980107311
358,28.907408912615665
359,21.268741059371678
360,24.232114566469686
361,20.639622666782817
362,22.74597550204635
363,23.79708205072345
364,29.443136982199515
365,23.801083505310817
366,22.20146771174768
367,18.142379626326147
368,25.62627677448327
369,36.12306524642699
370,30.271385540355045
371,25.197160335598163
372,29.93285036903399
373,30.274163169352693
374,28.305479706516785
375,21.19800319318601
376,22.773260804075107
377,19.262644093122802
378,23.890714029027734
379,24.224265395199474
380,25.34004313083715
381,28.069902119202016
382,31.16030336151296
383,22.398633261959183
384,19.279818402728417
385,19.787089610724067
386,19.075364173990966
387,35.24876921733667
388,31.98288069603081
389,36.02233168752501
390,33.53328953160526
391,25.112223130115762
392,25.6060552288538
393,26.23992801147428
394,24.90075044810219
395,23.63685136560335
396,24.138080556625205
397,24.444442648508396
398,30.091797084761584
399,32.238742617971596
400,31.45064296239871
401,18.99975013028306
402,21.116527489603122
403,26.262607557272712
404,22.91129761560151
405,26.620475042705085
406,25.8933519449085
407,19.431283358363725
408,37.1488219762875
409,22.00548770406713
410,21.3311614147402
411,25.134083886723964
412,22.334292780806383
413,32.77452243807202
414,19.85361378444795
415,25.08067574289307
416,20.63715367402765
417,35.861191027282615
418,22.959524023860283
419,34.775008319726474
420,32.6567224622806
421,29.172119400283556
422,23.96967615969134
423,24.938159236127106
424,32.3401603411854
425,30.849361277611752
426,25.052521380195685
427,22.362988906069948
428,26.998139449108304
429,31.123785009582114
430,30.85007325887127
431,32.105450095717266
432,30.73481881233012
433,30.397686679739486
434,35.11829165775469
435,22.479593591913
436,22.330963056080144
437,26.31479900913255
438,24.050060718637546
439,27.021068325936895
440,28.34577093736152
441,27.60614259153851
442,29.27084050915582
443,34.176793525854734
444,32.606674526672585
445,28.608378236048157
446,37.22206123972029
447,26.769878081914793
448,20.25817058644461
449,22.544227365551343
450,23.435239330063634
451,20.28623088740278
452,30.02101008484024
453,28.28632887910753
454,19.778388009415355
455,24.279304585669887
456,33.1167594826169
457,17.97829501677188
458,20.315611959232776
459,29.05674040929566
460,25.684075207501877
461,23.73877867158823
462,23.263160844230153
463,23.45225767746015
464,29.31097697661753
465,26.7620546031605
466,22.031171406550857
467,30.848994084120655
468,23.101872006883063
469,22.568084686959626
470,26.673619337232957
471,25.78150683083513
472,21.46785760869825
473,28.609488563923517
474,26.672584011487196
475,26.301251864353254
476,26.631024573893228
477,30.754902273443367
478,26.842096841732562
479,24.96370588459831
480,27.065145551379832
481,29.380191451257637
482,22.10318491260987
483,20.81320644672378
484,22.569142914388795
485,20.145946814324997
486,23.365590433988164
487,35.892749134564475
488,28.667774813892898
489,28.65531231326396
490,23.13899553305673
491,36.416284950966656
492,24.505844414609605
493,20.857650788211323
494,28.574764883267928
495,23.553009736786315
496,22.63932820737238
497,27.523898057464976
498,18.64598596821015
499,30.935564087437605
500,19.537869637271793
501,24.142566944198915
502,31.523786781801387
503,25.656397342358833
504,24.203199323108038
505,26.635862862382787
506,24.625007231705236
507,20.363714851449185
508,29.32319538888223
509,27.040193392819493
510,25.769985069001272
511,23.863332609357894
512,27.705728002035173
