,0
0,60.21911220955117
1,83.97445314693437
2,65.78056916682137
3,49.01876205349849
4,67.83324362366562
5,52.622302929271655
6,62.14849936081014
7,32.57080177417472
8,73.31578618170607
9,89.44776439829097
10,60.08173641457729
11,60.54319806630854
12,101.08857674588175
13,67.60446409884855
14,60.5040338586876
15,79.01175096817775
16,65.45149375952245
17,49.635074811473295
18,28.598557818567492
19,28.391464147373338
20,30.21773218263061
21,28.75137144646724
22,28.31793029320516
23,29.17122186575143
24,29.963953511684664
25,28.39982513611357
26,27.906493456385572
27,26.45814820414525
28,27.111063362382318
29,52.00812550828795
30,39.98804068079785
31,51.044890653365336
32,34.273859790837065
33,36.11644516226205
34,39.67028101071556
35,37.05741866737253
36,52.756395052329026
37,42.178622841346716
38,41.15655240460701
39,56.36959558599927
40,47.69373277268861
41,37.37219230175349
42,56.581634412504314
43,39.54708567235002
44,39.211281050571415
45,46.314106988263305
46,45.97595376888519
47,54.30370824174751
48,31.2865800862459
49,66.020426843906
50,30.962785258924978
51,51.05981583301948
52,52.46796002661095
53,51.16992438521683
54,50.60120965962561
55,36.26116846180198
56,75.03606544197947
57,54.94552717186258
58,49.02120982811703
59,26.820845767518705
60,47.72038013326815
61,42.09531376464045
62,38.46623789651427
63,35.0425179062644
64,46.922402052475086
65,56.98822977183899
66,46.784933340136924
67,46.25018760277639
68,40.33992804276034
69,34.9264104642072
70,46.86500366296933
71,46.09581994494984
72,53.41107615556682
73,51.059602997001996
74,51.46280029275011
75,39.57043999019851
76,27.134007563574833
77,52.62445517964226
78,49.54171174729846
79,47.91120189261601
80,37.94071775250219
81,56.73627747046455
82,57.76833842697688
83,54.11026792932285
84,61.496187282058585
85,32.335847675564395
86,57.80258773426936
87,53.723288197418505
88,46.54645489597105
89,52.264222727996746
90,43.96744636739609
91,44.74146145572794
92,33.24082903336026
93,45.26795319932036
94,38.783085819376346
95,41.45615614856176
96,51.063208498409594
97,39.1642085019172
98,44.1162004316805
99,47.57089457397758
100,47.36906606708071
101,41.00577017842968
102,45.097961503959226
103,44.845926429460256
104,51.09167096178873
105,50.641096905876566
106,53.94768321748585
107,47.21692404327687
108,53.92758268235188
109,49.65911398822864
110,28.018016839641138
111,43.50413159053932
112,55.76336434546125
113,40.564670380328245
114,40.40144208459099
115,75.1453289718799
116,37.24919506120614
117,47.789731999576986
118,38.82353086395394
119,49.218522418276685
120,37.33843879049127
121,39.10962916600686
122,48.14968991193746
123,51.53041940875819
124,59.51727632985777
125,46.892889597852395
126,27.646346214801902
127,63.97807997445337
128,49.22834004538563
129,41.83232703969604
130,28.21616681891399
131,45.86770112942705
132,52.26040244291061
133,36.52361510349169
134,49.6893917239846
135,28.21942045297405
136,51.869264115345366
137,48.77108426055742
138,25.412934967893925
139,53.68567181907128
140,44.56883701632787
141,49.71063779618159
142,49.45670550260404
143,66.68836148164536
144,54.16047834187734
145,45.161262876871476
146,34.76963146726783
147,30.254200166331437
148,35.19464430154303
149,51.138117712762615
150,51.613886962560485
151,38.44614719270254
152,39.79532445932386
153,39.54118483467858
154,36.19845076197891
155,52.09161968953991
156,52.941482232457744
157,45.099786653414824
158,64.99417596580878
159,42.54869476955136
160,54.26546517442449
161,38.066947564670166
162,34.6212417935847
163,39.703889863638686
164,62.48960027132391
165,54.16418943503195
166,43.85528068256
167,43.72206620009603
168,50.38347380201553
169,47.253511172625075
170,35.5318761327605
171,39.43658921364487
172,55.582755290255946
173,40.16393617425006
174,51.09869486678241
175,51.889060918152424
176,46.79718180921373
177,47.1021424468278
178,48.33751641132942
179,38.879540010368395
180,48.21351158364959
181,40.25126934185557
182,44.464243094052655
183,44.580790923070154
184,39.13466789910817
185,68.31640955838957
186,41.9235936294156
187,45.88431620383581
188,34.57351174130349
189,46.61849385660543
190,47.57366299409874
