,Scores,Steps
321,92.44634573,79
322,97.14096731,92
323,61.25584853,52
324,113.3373121,98
325,97.63617022,79
326,115.6196297,90
327,87.84179711,66
328,100.4170676,71
329,117.6584196,92
330,69.9243684,47
331,99.87032011,74
332,86.62706053,68
333,64.78227893,45
334,58.70178855,48
335,86.08176043,66
336,60.52529785,41
337,78.1460079,52
338,67.2467865,45
339,86.40543507,64
340,94.97218785,57
341,80.37512653,52
342,85.99112052,61
343,87.05003228,57
344,81.4325708,64
345,105.5748128,61
346,119.8092473,75
347,74.78245068,52
348,91.67786523,71
349,91.76093246,63
350,102.879385,63
351,74.76679912,53
352,110.9055866,66
353,96.53275526,58
354,66.77591155,45
355,93.14281579,62
356,73.93779887,54
357,84.07652368,58
358,57.85289853,53
359,62.54819418,53
360,74.88181566,58
361,96.58173942,54
362,41.42906541,43
363,79.83726995,60
364,113.2077189,72
365,62.08213439,47
366,96.86021145,63
367,91.51841938,60
368,101.9579766,61
369,102.72381,59
370,99.38677643,63
371,110.1596556,68
372,124.359959,73
373,86.31619635,59
374,95.93435122,57
375,97.03089371,61
376,119.4762386,72
377,104.1596726,63
378,118.2072622,73
379,104.0764293,73
380,94.54170124,60
381,117.9363609,71
382,111.127991,64
383,115.3830135,69
384,116.752091,63
385,117.473369,67
386,104.5093556,71
387,113.0961975,66
388,118.4749929,72
389,111.1922104,67
390,106.3333671,64
391,111.172276,66
392,114.7861182,65
393,120.5917308,71
394,121.6675977,66
395,120.4289259,69
396,115.4053021,67
397,110.5442349,67
398,116.3042542,70
399,116.6511692,64
400,111.5828028,62
401,119.5660221,64
402,129.0449023,75
403,120.8567947,68
404,116.545148,65
405,124.127645,77
406,128.9836365,78
407,113.5301178,74
408,131.1237326,88
409,109.3714754,69
410,116.5247715,77
411,117.6423799,73
412,125.5753955,79
413,110.3331513,71
414,105.2200379,63
415,117.3983116,71
416,115.2049284,68
417,114.8465371,71
418,120.0223296,70
419,139.923499,82
420,108.100264,64
421,117.5733208,70
422,117.2967,69
423,110.6418452,65
424,117.5480555,68
425,116.9412331,69
426,119.425943,70
427,114.3141456,68
428,117.2107665,67
429,115.5702695,68
430,122.2112485,72
431,114.9985823,68
432,110.5470401,63
433,121.1773611,73
434,122.909279,72
435,125.7412377,75
436,120.759515,71
437,117.344025,74
438,138.1750075,93
439,108.4079784,64
440,126.3983227,78
441,119.4731609,69
442,109.3822843,67
443,112.7139611,65
444,106.0368307,64
445,114.1414625,66
446,110.5342213,66
447,122.3562063,70
448,123.6184556,71
449,119.1747785,69
450,110.5018371,62
451,113.8201994,70
452,121.5851395,73
453,117.0222274,63
454,118.246408,67
455,107.4644948,63
456,111.5620216,64
457,111.9328571,64
458,110.2810916,61
459,120.0839074,66
460,112.0610705,64
461,118.8338568,64
462,109.870796,60
463,98.71014583,60
464,141.1159611,85
465,114.3178438,63
466,109.375598,62
467,119.1653884,65
468,132.8892531,81
469,109.0827672,60
470,107.4005898,62
471,114.2396622,73
472,100.3297934,63
473,120.9425094,71
474,119.1667409,68
475,112.4159137,65
476,83.34411092,58
477,139.3461674,88
478,115.5686085,65
479,90.50722072,64
480,116.2994937,66
481,113.6662238,60
482,114.1636519,66
483,132.1277558,80
484,108.3699858,60
485,118.3742735,65
486,128.3779123,71
487,125.9578645,66
488,110.3623406,62
489,143.6242042,86
490,114.11451,66
491,126.5320683,68
492,130.9477078,70
493,117.9139782,65
494,137.3749183,72
495,132.8504244,73
496,131.8983813,71
497,136.1799061,72
498,123.4121868,66
499,134.5662277,71
500,129.7898934,71
501,139.0494736,78
502,150.9898594,78
503,141.812477,75
504,141.7877427,76
505,141.9915525,71
506,147.1125429,81
507,144.0900835,75
508,154.2276573,77
509,157.8558453,89
510,138.7358071,76
511,145.775151,75
512,148.0847455,75
513,135.4057132,72
514,140.0913122,75
515,152.8485677,85
516,133.5090911,72
517,137.9105465,74
518,139.5461269,77
519,129.3454561,71
520,124.4062301,70
521,135.4617161,74
522,149.0327694,82
523,124.1753974,66
524,131.6465331,70
525,136.4630771,73
526,150.4234194,80
527,153.3022319,83
528,149.7109822,83
529,147.7175413,81
530,150.4110984,81
531,133.9109389,73
532,155.891361,80
533,144.9018433,77
534,141.3860364,80
535,152.6733257,85
536,139.5397275,73
537,157.870404,83
538,150.8979605,86
539,141.5947509,76
540,152.4426288,86
541,141.3191236,78
542,137.2030558,70
543,147.2066826,82
544,141.7402868,74
545,145.798418,77
546,140.6500975,74
547,152.2951527,80
548,137.1126434,72
549,162.6116823,91
550,150.6874695,80
551,155.7215928,80
552,154.3872199,84
553,155.2204317,83
554,142.5777196,73
555,136.7912555,76
556,140.9256893,74
557,143.7112081,77
558,144.9008975,74
559,141.4586354,77
560,137.0931282,78
561,159.1294139,86
562,128.1119946,68
563,116.0837625,62
564,109.1691094,59
565,119.6156002,65
566,135.2685663,73
567,112.3383435,60
568,129.5387148,73
569,126.3059703,68
570,120.7719133,66
571,128.8368,74
572,133.1719231,74
573,124.4377902,66
574,141.1038428,78
575,140.9505811,74
576,121.4097691,64
577,115.4854846,61
578,128.7636009,69
579,136.9212576,71
580,131.8547123,69
581,123.9605614,68
582,129.7890335,70
583,152.7896811,84
584,152.022512,84
585,153.896316,83
586,141.119341,77
587,148.7601698,80
588,143.3765716,81
589,140.0493356,78
590,158.4375719,92
591,161.7575529,91
592,142.4090547,78
593,144.3570528,81
594,147.5457409,83
595,141.48702,83
596,147.0647946,84
597,160.7476699,91
598,150.7966237,87
599,153.580271,89
600,144.9275948,90
601,154.5548136,91
602,145.4309709,83
603,152.6273494,91
604,146.8658838,86
605,153.7015022,88
606,136.6187514,77
607,138.3812496,78
608,146.0032473,84
609,135.3796831,77
610,147.9424326,80
611,136.8922699,78
612,134.8929208,77
613,125.5655633,70
614,139.0572125,71
615,154.9075313,88
616,131.5391037,72
617,147.8646659,81
618,139.4251171,72
619,140.5768093,77
620,147.2062673,81
621,152.106134,82
622,141.1637914,78
623,136.6809124,76
624,143.2350081,73
625,152.6994968,84
626,151.4179498,85
627,149.7765285,79
628,141.0153642,72
629,141.1239052,80
630,159.4410837,92
631,156.7081653,86
632,144.4422627,82
633,145.0100403,72
634,164.5618377,87
635,146.0284122,82
636,158.7038273,77
637,149.9064111,73
638,141.3132902,78
639,155.3862752,81
640,146.4823444,78
641,134.3707257,74
642,157.9943514,81
643,175.8524098,98
644,138.8543369,82
645,159.7936776,87
646,172.3362469,98
647,156.4839532,84
648,290.1077501,250
649,153.4669219,82
650,152.8231197,81
651,165.0845251,89
652,157.6011203,88
653,153.9847046,76
654,152.6215097,84
655,159.9367652,92
656,174.5416078,92
657,144.0035337,105
658,157.0668617,89
659,146.7156911,89
660,92.89823755,83
661,186.4616321,173
662,169.9679386,109
663,83.80032532,63
664,193.4620562,120
665,144.3556408,98
666,120.3536298,80
667,134.3505472,79
668,100.3501256,68
669,114.7621094,86
670,109.1627738,70
671,137.9501875,79
672,138.7355357,80
673,132.0518894,76
674,129.6566929,91
675,123.3287495,83
676,134.2196034,78
677,129.0833792,96
678,137.4969659,88
679,139.5452153,84
680,150.592441,102
681,156.5618472,102
682,161.7420458,106
683,160.2959798,113
684,152.8151111,96
685,171.7966762,133
686,176.521279,112
687,167.482823,113
688,153.3297582,97
689,198.6997786,129
690,173.025083,117
691,163.9373757,114
692,169.7296185,122
693,173.1382958,118
694,167.8415785,109
695,182.0943744,130
696,152.1786575,131
697,154.1724617,103
698,113.8720568,90
699,194.4830359,124
700,169.2531751,104
701,171.074026,105
702,147.7862813,96
703,117.0894271,90
704,177.2968388,118
705,196.6675636,131
706,160.6974431,100
707,163.3502166,107
708,166.8251108,108
709,108.4619975,94
710,155.9513673,135
711,157.0964483,100
712,165.1258503,110
713,130.4350993,107
714,126.0253127,103
715,188.592903,138
716,163.2721038,104
717,195.009561,131
718,200.5676789,135
719,183.8607364,118
720,195.4606989,131
721,181.9089329,117
722,184.8865096,117
723,198.666178,130
724,185.8541223,121
725,192.4534895,128
726,188.5475134,128
727,186.5820097,120
728,202.5216226,130
729,182.8691324,118
730,186.8821112,122
731,170.6912416,109
732,177.2921067,112
733,188.818892,118
734,195.0416276,123
735,184.689305,111
736,177.6775191,111
737,174.1456917,107
738,183.9675105,107
739,174.9102825,102
740,173.8561979,106
741,181.3886046,108
742,198.0263534,121
743,203.4711353,123
744,226.5259298,148
745,182.741351,111
746,200.7269192,122
747,187.9372866,113
748,202.6244711,125
749,188.120701,112
750,176.0041817,105
751,193.9385603,120
752,207.2757798,123
753,192.9923263,115
754,185.5901545,110
755,182.8908422,108
756,203.5004753,121
757,230.5910088,145
758,199.3497602,120
759,261.6512191,143
760,190.9848516,110
761,182.2196096,109
762,196.6790879,109
763,190.3486404,110
764,201.4657525,118
765,199.458961,119
766,175.1775315,103
767,193.5754677,115
768,187.6746979,102
769,188.454937,106
770,232.9256337,137
771,181.3406062,100
772,188.3135111,106
773,189.7345798,105
774,187.717012,106
775,192.3982056,111
776,185.9423969,109
777,191.5483557,105
778,175.7723217,97
779,181.9251587,103
780,191.8670822,107
781,173.9838578,94
782,191.1027773,108
783,170.0853743,93
784,176.1280797,101
785,188.6784591,108
786,185.4431272,103
787,185.9205497,107
788,188.9600745,112
789,184.2366599,101
790,181.5621733,102
791,174.353895,100
792,176.1914501,106
793,186.7891472,106
794,170.5134355,110
795,178.4566939,96
796,185.9755923,105
797,183.7982911,107
798,174.9676944,102
799,185.1611662,102
800,183.045206,100
801,177.2428643,98
802,164.5382217,92
803,155.3495261,85
804,152.1283849,84
805,165.8945385,91
806,150.5796581,81
807,158.6671695,86
808,175.7514138,93
809,158.7487701,90
810,166.5346624,93
811,175.0008092,100
812,169.491858,98
813,151.4645407,84
814,186.0019615,101
815,173.6716085,100
816,168.859077,97
817,210.9857989,147
818,185.9255396,108
819,166.8566255,94
820,167.5699463,103
821,173.7941912,102
822,204.2132812,120
823,146.885706,96
824,161.1339091,91
825,185.6538778,103
826,159.6196285,85
827,140.6399327,82
828,149.7941399,90
829,169.8470735,102
830,156.5626817,85
831,147.6286876,78
832,157.2551747,88
833,165.6515434,83
834,152.8777521,79
835,156.6028347,108
836,160.4083587,97
837,151.164733,83
838,193.0596137,110
839,201.3321659,113
840,154.1384246,95
841,162.6774686,88
842,172.4787507,95
843,172.3474762,93
844,166.7725367,91
845,168.2381198,91
846,170.7290232,99
847,176.6348787,92
848,185.6636336,101
849,178.119502,94
850,183.2360357,98
851,178.605729,98
852,189.2136958,99
853,185.6191289,96
854,188.7369572,103
855,196.5491361,101
856,160.0313897,77
857,177.470318,88
858,268.2414018,144
859,317.9794837,199
860,197.1971884,112
861,136.1928675,78
862,171.5954815,106
863,241.2885075,141
864,563.9196466,414
865,297.3403448,182
866,212.0386528,113
867,202.4294914,110
868,189.712727,114
869,208.7535076,115
870,226.6440832,129
871,337.6107771,189
872,118.3397705,182
873,1206.850007,1000
874,296.2565966,175
875,482.6032016,289
876,572.3244628,340
877,591.2045471,417
878,275.0691645,143
879,630.937053,344
880,253.1717005,124
881,483.4343368,275
882,283.0718503,130
883,942.7244777,519
884,170.5730123,81
885,302.6065491,181
886,163.5713867,77
887,218.3746545,108
888,1360.401892,900
889,308.9912136,175
890,624.6027581,387
891,434.6774631,289
892,601.7684294,368
893,193.0919675,107
894,161.8480293,91
895,225.6690367,122
896,186.2314593,98
897,719.1580305,413
898,599.5055707,333
899,916.9159166,525
900,134.6537979,139
901,261.922532,126
902,910.0668637,544
903,820.1791148,477
904,1160.8215,1000
905,1416.071296,1000
906,1552.585328,1000
907,1562.912382,1000
908,602.12227,396
909,388.7194934,254
910,825.261856,499
911,269.8764358,176
912,829.044903,623
913,293.9847207,194
914,640.2097818,444
915,176.9228759,105
916,1288.646069,1000
917,728.7231065,578
918,148.8472867,138
919,278.6466049,254
920,1522.238938,1000
921,1472.715411,1000
922,1558.269155,1000
923,286.5513942,157
924,968.9678109,561
925,695.9133636,384
926,1735.950227,1000
927,742.2870126,442
928,622.0748473,324
929,393.6992898,223
930,1329.775169,741
931,752.1920649,403
932,943.7576726,529
933,1789.955842,1000
934,1695.707955,950
935,999.2424708,553
936,438.4540995,231
937,1129.406803,628
938,490.4691462,257
939,1070.298644,574
940,847.9095828,433
941,1823.214732,1000
942,812.7024016,436
943,1799.112484,1000
944,608.6271947,325
945,1165.593931,619
946,932.1652579,522
947,499.3937642,307
948,1025.530826,612
949,1621.389643,971
950,1059.500222,636
951,1644.648376,1000
952,1242.61508,748
953,1771.094188,1000
954,161.7933432,99
955,356.8982483,182
956,289.7410844,162
957,190.6168832,102
958,1533.099752,827
959,235.2845289,116
960,223.1089915,116
961,183.9670776,106
962,792.3260922,439
963,881.6723718,474
964,225.6128069,138
965,1825.31726,1000
966,1826.875932,1000
967,1864.146242,1000
968,1854.662077,1000
969,1788.164594,1000
970,857.0612487,488
971,669.1096673,388
972,1738.469662,1000
973,1581.015934,865
974,1832.017068,1000
975,1857.687774,1000
976,1846.878682,1000
977,1858.871785,1000
978,1862.954207,1000
979,1898.70071,1000
980,1910.67211,1000
981,1820.565008,1000
982,1781.747515,989
983,1782.540796,1000
984,178.1693915,104
985,1724.367285,1000
986,1724.987138,1000
987,1768.490485,1000
988,1733.887757,1000
989,1783.711132,1000
990,1832.050116,1000
991,1908.118198,1000
992,1976.942553,1000
993,1983.813682,1000
994,2001.060575,1000
995,2025.787043,1000
996,2032.141872,1000
997,1272.568264,639
998,2019.253037,1000
999,2014.12059,1000
1000,2021.791401,1000
1001,1997.717815,1000
1002,2042.426638,1000
1003,2025.20504,1000
1004,2020.05059,1000
1005,2005.277249,1000
1006,1989.738855,1000
1007,1958.918382,1000
1008,1991.607554,1000
1009,732.857667,399
1010,511.7132844,276
1011,1860.680015,1000
1012,1868.466277,1000
1013,1927.342332,1000
1014,1930.954506,1000
1015,1966.173609,1000
1016,1924.710217,1000
1017,1903.927055,1000
1018,1901.444763,1000
1019,1916.382595,1000
1020,1944.601929,1000
1021,1991.821549,1000
1022,1971.910223,1000
1023,2022.955899,1000
1024,2018.616154,1000
1025,2012.26,1000
1026,1996.505907,1000
1027,2035.00435,1000
1028,2014.628366,1000
1029,300.1392888,151
1030,1641.796658,787
1031,171.7308477,90
1032,515.5230376,247
1033,2009.776542,1000
1034,1967.500549,1000
1035,1956.969336,1000
1036,1932.056424,1000
1037,1295.754881,662
1038,2027.192153,1000
1039,2032.228466,1000
1040,1981.22572,1000
1041,1149.588752,590
1042,1851.679669,1000
1043,1911.730282,1000
1044,1910.240383,1000
1045,1974.282356,1000
1046,1375.887999,690
1047,2035.098693,1000
1048,2026.636304,1000
1049,2112.583645,1000
1050,2088.317316,1000
1051,2111.927986,1000
1052,2151.070811,1000
1053,2111.72552,1000
1054,2037.018222,1000
1055,2108.567859,1000
1056,2040.31997,1000
1057,2071.18713,1000
1058,2099.012791,1000
1059,2099.383671,1000
1060,2126.583367,1000
1061,2107.842283,1000
1062,2101.661526,1000
1063,2057.454124,1000
1064,2039.737737,1000
1065,2054.115315,1000
1066,2002.111113,1000
1067,2075.254604,1000
1068,2049.36988,1000
1069,2087.967678,1000
1070,2049.39252,1000
1071,2027.796074,1000
1072,1992.095891,1000
1073,2002.545532,1000
1074,2016.305954,1000
1075,2059.422055,1000
1076,2042.780101,1000
1077,2119.662013,1000
1078,2166.004787,1000
1079,2187.553708,1000
1080,2196.121859,1000
1081,2179.996026,1000
1082,2238.340813,1000
1083,2178.438427,1000
1084,2183.183973,1000
1085,2220.778562,1000
1086,2215.084414,1000
1087,2162.597902,1000
1088,2166.839391,1000
1089,2137.947991,1000
1090,2156.245627,1000
1091,2081.703671,1000
1092,2110.32345,1000
1093,532.3846998,268
1094,2138.292894,1000
1095,2113.645902,1000
1096,1509.913131,708
1097,2157.00031,1000
1098,2123.510661,1000
1099,2106.107455,1000
1100,2106.64144,1000
1101,2154.965832,1000
1102,631.3237105,303
1103,2137.936781,1000
1104,2136.564473,1000
1105,2086.111573,1000
1106,1620.027822,754
1107,2177.798679,1000
1108,2213.427855,1000
1109,2166.971974,1000
1110,2167.11684,1000
1111,2183.842988,1000
1112,2165.483699,1000
1113,2153.94082,1000
1114,2202.706184,1000
1115,2150.079825,1000
1116,2114.95234,1000
1117,1714.357406,813
1118,2125.133344,1000
1119,2066.103076,1000
1120,1043.980741,508
1121,2058.318478,1000
1122,2124.847476,1000
1123,2096.501413,1000
1124,2115.617743,1000
1125,2076.465273,1000
1126,2114.97849,1000
1127,2162.544045,1000
1128,2051.360344,1000
1129,1629.054862,790
1130,2122.123131,1000
1131,764.316119,363
1132,2177.7643,1000
1133,2134.631313,1000
1134,365.9521345,188
1135,1305.149112,606
1136,2155.004665,1000
1137,2239.397031,1000
1138,2218.865808,1000
1139,2258.929809,1000
1140,2217.797916,1000
1141,2204.594298,1000
1142,2220.432101,1000
1143,2185.61761,1000
1144,2185.338026,1000
1145,2156.619279,1000
1146,2183.580444,1000
1147,2154.245283,1000
1148,2122.490685,1000
1149,1638.441875,748
1150,277.9107856,141
1151,2173.263374,1000
1152,2187.37696,1000
1153,2159.530626,1000
1154,2135.679753,1000
1155,2176.67668,1000
1156,2126.025941,1000
1157,2103.96259,1000
1158,356.3599846,178
1159,2109.357295,1000
1160,2143.343939,1000
1161,2169.744176,1000
1162,2196.856561,1000
1163,2180.856406,1000
1164,2166.536456,1000
1165,1805.054122,840
1166,2170.256647,1000
1167,2166.421316,1000
1168,2054.802019,1000
1169,2116.451287,1000
1170,2127.23757,1000
1171,2143.87519,1000
1172,1677.621779,772
1173,2116.188283,1000
1174,2120.830131,1000
1175,2094.049002,1000
1176,2135.025959,1000
1177,552.3652634,272
1178,2090.639104,1000
1179,2164.049405,1000
1180,2158.96463,1000
1181,2216.701188,1000
1182,2224.654819,1000
1183,2172.844449,1000
1184,2141.977831,1000
1185,2161.141752,1000
1186,2189.170245,1000
1187,2215.738795,1000
1188,2189.47141,1000
1189,2192.125007,1000
1190,2218.665276,1000
1191,2211.192961,1000
1192,2187.946946,983
1193,2216.261853,1000
1194,2005.182321,923
1195,2152.874683,1000
1196,984.7395427,460
1197,2177.491918,1000
1198,2158.347239,1000
1199,2146.650961,1000
1200,2119.711853,1000
1201,2172.840303,1000
1202,2180.337155,1000
1203,2186.091957,1000
1204,2188.788059,1000
1205,2223.063251,1000
1206,2211.631123,1000
1207,2208.901697,1000
1208,2210.933601,1000
1209,2208.763941,1000
1210,2202.204055,1000
1211,2212.486104,1000
1212,2260.803822,1000
1213,769.9245008,345
1214,2208.069573,1000
1215,2201.517953,1000
1216,2235.961092,1000
1217,2203.968225,1000
1218,774.2429523,356
1219,2228.431978,1000
1220,2234.52834,1000
1221,2196.694526,1000
1222,2194.413518,1000
1223,2200.718378,1000
1224,562.7780872,263
1225,2265.821157,1000
1226,2237.689357,1000
1227,2264.375401,1000
1228,2253.326281,1000
1229,1947.23638,863
1230,2255.868957,1000
1231,2259.902213,1000
1232,2207.101447,1000
1233,2250.989988,1000
1234,2274.090465,1000
1235,2224.503785,1000
1236,2228.628711,1000
1237,965.5885114,431
1238,2207.771636,1000
1239,2211.782008,1000
1240,2276.569507,1000
1241,1852.535747,820
1242,2260.824529,1000
1243,475.9873135,220
1244,867.134095,392
1245,2283.305665,1000
1246,2314.289184,1000
1247,2325.830979,1000
1248,2265.897523,1000
1249,2275.662198,1000
1250,2233.979122,1000
1251,2235.929105,1000
1252,2271.292142,1000
1253,266.6896361,128
1254,1269.137696,564
1255,149.9709674,88
1256,1069.083493,464
1257,2292.633299,1000
1258,2192.928123,1000
1259,2298.802788,1000
1260,2256.514485,1000
1261,673.7875916,303
1262,826.6724093,368
1263,2288.176135,1000
1264,2303.264414,1000
1265,2295.73005,1000
1266,2279.369097,1000
1267,2221.453033,1000
1268,2220.574944,1000
1269,2245.559104,1000
1270,2255.194203,1000
1271,221.305783,176
1272,2217.825511,1000
1273,2247.736447,1000
1274,2197.610224,1000
1275,2218.072007,1000
1276,1802.923754,812
1277,2217.825795,1000
1278,2248.92887,1000
1279,319.3834961,157
1280,2252.55279,1000
1281,2244.382111,1000
1282,2244.935942,1000
1283,2213.165759,1000
1284,2224.141048,1000
1285,2178.998061,1000
1286,2177.407632,1000
1287,2260.490763,991
1288,2261.97183,1000
1289,2235.535451,1000
1290,2239.409408,1000
1291,2220.416452,1000
1292,2215.698018,1000
1293,2256.700011,1000
1294,2237.064506,1000
1295,2202.389172,1000
1296,2260.049637,1000
1297,2260.753417,1000
1298,2244.106426,1000
1299,947.9391126,417
1300,2237.022567,1000
1301,2276.31906,1000
1302,2269.662663,1000
1303,2274.643924,1000
1304,2270.523449,1000
1305,2238.146247,1000
1306,1584.468586,709
1307,459.3824014,210
1308,2240.309552,1000
1309,2222.453647,1000
1310,2262.279252,1000
1311,2269.171231,1000
1312,2262.315298,1000
1313,2173.257553,1000
1314,1064.243327,497
1315,1127.878822,512
1316,1896.307091,852
1317,253.8805339,132
1318,2198.006551,1000
1319,2223.356593,1000
1320,911.6958754,422
1321,2219.854749,1000
1322,490.1771886,235
1323,2147.813153,1000
1324,285.6021952,135
1325,2179.556933,1000
1326,2180.480422,1000
1327,2142.515395,1000
1328,2213.260761,1000
1329,567.5829145,273
1330,2244.080411,1000
1331,467.1279951,212
1332,2244.591007,1000
1333,2283.727543,1000
1334,2240.963116,1000
1335,2196.632743,1000
1336,2201.657105,1000
1337,2245.275183,1000
