Scores,Steps
91.08220678,121
93.66042468,79
93.29959491,75
91.01968027,135
92.81932921,88
92.16179119,72
93.02340135,80
91.36917283,76
91.42451939,114
93.50095959,79
90.63508107,121
93.90306911,92
93.26006908,92
93.15691921,84
93.38620368,72
93.5984355,74
90.71726099,133
92.07063056,75
93.80890153,80
91.14957936,129
93.30264028,89
93.94542707,99
93.62242806,72
93.39501681,75
92.82823049,96
93.45052162,73
91.9814681,106
94.12707234,78
92.25487163,117
92.85794261,122
93.40770224,72
93.52079358,96
93.56001831,104
90.48613602,163
92.8580927,98
93.72495754,116
93.47128037,114
93.97283556,116
93.27532112,100
93.57191399,120
93.54144406,135
93.77575982,80
93.399699,125
93.86389244,135
94.69744097,95
93.60421997,125
93.56434877,87
91.21930894,208
93.44877784,139
93.00211877,76
93.88021484,78
93.96256567,79
95.07072483,102
92.90981939,71
89.84072395,216
93.59186046,71
94.08871926,88
91.8653607,291
94.75500839,95
93.85088005,93
93.80793559,108
91.19538551,119
93.0836971,128
92.38794618,76
93.23718063,104
93.43244576,85
88.79577756,204
93.07938516,93
76.42379324,933
87.66884357,239
82.92494041,545
86.1178897,253
92.34746139,84
91.99134508,74
91.3682772,131
91.46560844,243
86.41052468,234
91.17025178,138
93.53751981,80
91.27937707,141
93.77351934,81
93.93261922,73
-26.93766461,999
93.80218892,75
93.49948469,69
92.84018935,98
93.88843801,70
93.04242192,89
94.02494384,77
94.22194456,95
93.77662297,109
93.0390823,70
91.79418789,70
93.96666731,69
94.4804166,84
94.07514908,77
94.05037551,94
92.90739748,73
93.5953211,71
93.46811327,69
94.29288277,73
94.45373275,75
92.91547306,68
94.27716633,71
92.9337121,69
93.36945698,68
91.83086267,89
93.23292137,69
93.55875209,68
93.98803272,74
93.85138781,69
94.67817492,70
92.81098963,70
92.5934973,69
93.95826868,72
93.81259249,69
94.17485556,67
94.47546872,76
94.4706758,69
93.24883858,70
93.04368796,70
94.11426447,68
94.91896868,73
93.52121415,72
93.34205181,77
94.15122479,74
93.84156912,69
85.74483283,149
94.54724979,69
91.70872595,68
93.98829204,71
94.30340817,67
95.23815208,71
93.16979261,68
93.18152565,70
94.75680827,70
93.6814773,67
93.88650847,69
92.8158007,69
94.3354752,77
94.47520215,72
92.99457124,68
93.24672196,68
93.28252473,72
94.84752018,70
94.83000413,72
94.08524022,72
95.12795586,73
94.74650998,71
94.12625759,69
93.07335656,81
92.62657334,68
93.31375321,68
94.13319233,69
92.25910067,71
95.41493906,73
94.43430845,71
93.4500408,69
95.7270423,74
93.57393765,71
93.9810376,77
94.08499235,71
94.17461841,70
93.71754852,71
93.44762924,70
94.73729535,70
94.26129799,70
93.97044561,68
94.34672998,69
94.99792016,71
94.16412055,70
95.06087028,72
93.84980125,73
94.22406915,70
93.31620328,72
94.00139532,79
95.0634278,71
94.6982348,71
93.72749203,70
94.13143951,70
93.20361124,71
93.52388922,70
93.70307284,69
93.66566454,78
93.90412038,71
91.48682067,76
95.09825895,72
94.2064285,70
95.00016994,72
93.85658123,72
93.08119453,69
94.87776576,73
95.23493677,73
94.80843854,72
94.35041934,70
93.99178562,71
94.30742163,72
92.23964273,70
94.00619842,69
93.37382166,71
93.68697024,73
95.17003434,71
94.49764809,69
93.9345556,70
95.25232536,74
92.46665071,71
94.78544773,70
93.94446965,69
92.94240501,69
93.07029698,70
94.27740854,73
94.0877907,70
93.50301732,70
93.79242087,81
93.74430186,75
94.3445809,73
93.7973514,69
94.40370497,68
92.43983798,69
94.01087323,68
93.56938019,68
93.63258801,68
95.12635673,73
92.66149796,72
93.30239701,70
92.91243388,71
93.08085907,68
92.56026446,73
92.53799471,69
93.19079764,69
92.97422842,68
93.01876867,73
93.77824305,67
94.89382961,73
92.20398697,71
91.60772524,69
92.20436845,71
94.09574395,71
93.04702729,72
93.45761098,68
93.19248366,67
92.81648565,73
93.62501149,67
94.23654751,74
94.09714909,71
93.60733434,73
94.48188583,74
93.02734601,71
93.0554436,68
92.6172254,67
92.45399824,69
92.29266252,68
93.56548709,71
92.84450435,71
93.79104042,70
93.2006301,68
93.58927855,74
93.43634457,67
93.15940802,70
92.46767709,68
93.98600708,77
93.20072929,67
94.31040647,72
93.71699341,71
94.0653082,80
93.28853129,71
91.71851912,68
92.99411359,68
93.27257873,68
92.05566026,75
92.59977979,68
93.33225024,68
93.24744773,67
94.02911903,83
92.16063429,68
93.23786231,69
93.68716294,75
94.31736134,77
92.49405948,68
92.59138098,67
93.01256105,69
92.78084889,67
93.04574586,69
92.94831274,71
93.57892469,70
93.5920361,69
93.49955222,69
93.67807285,68
93.95345789,70
93.41278737,67
93.55475936,67
93.76249469,69
93.90052022,73
93.55218649,69
93.97266514,68
94.16004626,81
93.63728981,72
92.97404828,81
94.0010301,70
93.70045866,70
92.71127357,68
92.32195214,68
92.65651253,69
93.04194701,69
93.69818546,67
93.3158213,69
93.61435164,67
93.12275986,69
93.47345961,68
94.01427674,70
93.38729071,67
92.55278972,70
93.90133312,86
93.91119508,71
92.67710864,76
92.88401042,66
92.89814051,68
93.1424993,67
94.11147017,73
93.69715957,76
92.26230352,68
93.6435579,90
94.25763748,72
92.66277079,66
93.31162253,70
93.44357612,67
93.29276609,69
92.38240989,66
93.42256118,69
93.82312506,72
93.71027049,72
93.86567932,98
92.70336868,69
92.50182004,80
91.25652945,78
91.60639398,100
92.10482914,82
91.40416713,95
92.39415835,86
92.42901719,89
91.42980979,99
92.56852547,87
90.78526911,108
91.09859455,111
92.11601665,89
92.44790927,85
92.3523484,84
92.47075843,91
92.68659009,82
92.58660529,85
91.20387296,88
92.139658,87
93.09944805,83
91.47597717,107
92.21815672,91
91.47769036,84
91.498881,111
92.09498984,85
91.26348818,93
91.58358925,87
92.31307674,86
92.33585299,85
91.75377043,94
91.2297215,98
92.79540646,84
92.38086324,101
91.44232849,83
92.4356553,87
92.81167455,79
93.47411276,97
92.18194418,83
92.17706669,79
92.78141176,84
92.27049769,87
91.0811591,110
92.46028162,77
93.08600825,80
92.80341401,82
92.02181931,87
93.45408592,87
91.89096672,99
92.47112848,84
92.14438657,82
92.31941007,108
93.04947382,84
92.1356703,88
93.05762991,79
93.58651701,94
93.08085676,80
92.0848728,80
91.58503664,108
89.64449364,153
92.59544959,104
93.20577587,82
93.10064761,83
92.79300653,85
93.07782229,79
92.82452987,82
91.35294644,113
92.82946599,79
92.87652208,79
93.01344421,80
92.51266415,80
90.7849298,125
91.88812282,94
91.9421598,97
93.10721906,91
92.64006012,82
92.80062647,76
93.11607969,88
93.33054648,82
93.14514243,78
93.61430185,85
93.06415402,78
92.6920841,80
93.4580736,80
92.71899804,82
93.02640165,85
92.45564901,79
92.47131602,79
92.90406996,78
91.85944926,97
93.27703361,85
93.37139811,80
92.87054105,83
93.07213746,88
92.55336361,83
93.16825142,78
93.5763037,88
94.01694333,82
93.5429634,85
93.35816608,80
93.07415742,80
92.94876136,73
92.32697445,76
92.8876542,77
93.76662524,82
93.6678618,83
93.10333696,75
93.12230527,77
93.03883139,78
92.81530766,74
91.78748976,73
92.60060585,75
93.31737744,74
92.13282593,72
92.77250414,73
92.65605683,73
93.33583515,75
92.2576162,74
92.66964944,73
92.1541359,78
92.60579467,74
92.90153964,73
93.06972644,72
93.15463049,75
92.76519582,73
92.57893954,72
93.11067327,73
92.61286724,72
92.71740888,73
92.75236461,73
92.25744903,74
93.02381628,73
92.7227878,73
92.65724727,75
92.10235595,72
92.89354111,72
92.43840428,72
92.53659296,71
93.11230488,75
93.07260485,73
92.01689557,72
91.96877001,72
92.82604662,72
93.20485005,76
93.28364256,71
91.29543576,72
93.40369819,77
92.25801558,73
93.05521504,73
92.48811456,71
92.66078892,71
94.01376116,79
92.44762087,71
92.68358924,71
93.40332311,72
92.0356776,70
92.84926177,71
92.61233541,75
93.19583489,71
92.667417,71
92.45123083,70
92.4071571,70
93.22598116,72
92.22764193,70
92.78711273,70
92.54557468,72
93.16461507,73
92.84274481,71
93.41266432,73
92.74627958,70
93.27880296,72
92.98860655,70
91.79823215,70
92.68832865,70
93.5567869,71
92.86352883,70
92.67863829,70
93.73713953,72
93.29227883,71
93.64532386,72
93.27311375,69
92.48855955,70
92.95261324,71
92.85399025,71
93.2501169,70
93.12074744,70
93.39242203,72
93.27838766,69
92.10847062,70
93.24528416,71
92.92329721,70
92.4547863,70
92.60606981,69
93.46801728,72
92.33981048,69
92.50803712,69
92.19519306,69
91.30990776,69
92.54879061,70
93.0319539,70
92.3966767,69
93.92258829,71
93.62825922,71
93.43459091,71
92.92780777,69
92.21970906,69
93.39361815,70
92.8294791,69
93.3665013,70
93.3122773,69
93.81647015,72
92.78073505,69
92.7790073,69
91.72429911,70
92.0297806,69
92.80667351,69
93.4141463,70
93.03369039,69
92.99712158,68
92.93294298,68
93.20889323,69
93.33215317,70
94.15027378,73
91.32650316,68
93.42865935,71
93.03859081,69
92.66041081,69
93.64445768,70
93.14512742,68
92.94334835,68
92.11823095,68
93.413988,69
92.10512749,68
93.28704677,68
92.84034907,68
93.62567486,69
93.9669454,71
93.79169969,69
93.62761155,68
92.86536225,68
92.4885293,69
91.86856157,68
92.40028845,67
91.65524315,68
93.57228232,69
91.82320103,67
93.55874529,67
92.81438442,67
92.55598198,67
93.59917451,68
92.1954273,68
92.5681046,67
92.56211226,67
92.71377707,67
93.52308015,67
93.18296921,67
93.12307535,68
93.50130176,68
93.31816441,67
93.21257166,67
92.7224042,67
93.30979874,69
93.10876642,67
92.74782447,67
92.78600227,68
92.74088445,66
93.18960642,67
92.79128854,66
93.69050853,68
93.60657764,67
92.15485716,67
92.73121049,68
92.79479907,69
94.25824509,69
93.69976572,66
92.78614622,69
93.63691844,67
93.20390174,70
92.72032608,66
93.18338819,70
93.14318345,68
92.61680471,69
93.53888848,67
93.42127738,71
93.46110491,69
92.95549707,66
93.6950321,71
93.68285905,67
94.05593134,70
95.11111655,75
93.52825818,67
92.71020398,67
93.74084307,66
94.19584922,70
92.69716746,67
93.33501737,68
93.53655992,70
93.60135182,68
93.4239736,70
92.71491445,68
93.41902975,67
93.30422235,70
92.61018151,69
93.04556027,69
93.27264668,71
91.67172836,68
92.94041882,69
92.21549416,69
93.01985889,71
93.89252031,66
93.26318207,69
91.70909277,69
93.19274474,68
93.82131617,68
93.572704,70
93.6304622,72
93.42570385,69
93.44005432,71
93.07595964,68
94.09031716,67
92.88129681,66
92.16998883,66
94.11610725,67
93.14549086,69
93.23865887,66
93.48100865,68
92.98190023,69
93.18034108,69
93.09785072,69
92.28094986,66
93.27798212,68
92.30068838,66
93.42945311,70
93.09722895,66
92.35951614,68
93.47647357,68
92.4125463,68
94.15917161,66
93.08123839,66
94.53163763,71
92.86432685,68
94.09422698,67
93.47692271,67
94.2770291,67
93.82857563,67
92.55449737,67
93.6796104,66
93.7999936,70
95.00831206,73
93.613213,69
92.62744676,66
94.09526687,67
93.04080481,67
94.42287494,68
93.41479246,67
93.8150939,71
93.36629081,69
93.82897537,67
94.14057667,66
93.63016548,71
92.79470417,67
92.35640797,66
93.35759034,66
92.60662833,68
92.82128745,67
92.91486784,68
93.45730887,70
92.90667113,68
93.28287631,67
93.12780536,68
92.94408724,67
93.34851943,68
92.81159555,68
93.4837896,67
93.98673635,73
93.45876782,71
93.30959522,68
93.40821472,69
93.11745899,68
92.9641058,69
94.01026134,72
94.08910694,70
90.38273619,70
91.85172012,71
93.70592492,68
92.14612293,67
92.84420126,68
93.8700911,70
93.10902998,68
94.13295609,70
92.80425493,76
93.26763465,68
92.49000573,69
93.72017901,69
93.6902905,75
92.40119237,77
91.91060473,71
93.79310017,73
92.66295296,77
92.7911802,68
92.32429557,68
93.39270911,68
93.71613263,72
93.62607722,80
93.46392997,69
93.47712795,68
92.96627879,79
92.39322505,77
92.81417916,67
92.47631407,77
92.86404651,67
87.50780713,144
93.24231131,68
93.55804308,67
93.48529755,68
91.01458414,83
91.27092391,82
93.63250603,73
93.35934083,69
92.71806322,68
93.82194548,71
93.63033692,72
93.46834206,70
93.6623586,68
93.46007282,67
92.0347892,89
92.40279359,67
93.6246249,68
93.38242358,68
86.97399141,137
92.87845401,67
90.43259798,87
93.18232761,73
92.08851403,80
93.14307224,70
88.66100606,112
92.30349447,84
91.60716579,82
92.01589146,83
92.37259636,72
91.30311372,91
92.25546219,67
89.13952681,110
91.00414343,93
93.97901706,71
93.059199,72
91.8364196,78
92.4663158,94
93.11293401,68
88.68557547,112
91.20083569,88
93.51101763,68
93.43701987,74
93.84172688,69
93.69605609,69
93.44465213,68
91.70500086,75
90.02033429,100
93.5033117,68
92.84576083,67
93.08461657,67
93.55387355,70
92.50572131,74
92.17716819,67
93.02384293,70
88.54964607,110
91.68578471,105
92.90253913,69
93.95408078,69
89.35926036,118
91.90521684,85
90.86714162,91
89.42130263,110
89.35040736,114
89.13885333,108
93.24916023,68
89.16617191,112
90.28017203,106
85.72938787,162
90.49496397,103
91.3452564,95
84.94518347,166
89.71478058,125
90.65399012,105
89.76205905,107
91.76194644,103
88.64815414,145
88.9502414,108
89.84031805,175
92.76188858,76
87.94164766,110
90.73877437,113
85.98299441,277
91.2038543,109
92.37236478,93
90.95334327,107
93.25188953,67
93.72860905,74
-93.2777754,999
-102.2413224,999
90.39554696,234
-116.0792918,999
90.90840022,101
-98.56660791,999
-67.74251961,999
-119.6524762,999
92.5669969,70
93.79702809,69
91.9237834,88
93.67616723,69
93.30783519,68
92.17272715,79
-52.11986284,999
-88.30811871,999
-66.88201291,999
-63.91411908,999
92.55991835,70
60.65714498,490
92.76530591,68
92.72456943,72
-84.02839902,999
-64.86205664,999
87.013373,172
-64.87327711,999
92.42394344,79
69.25901385,401
92.97577743,70
93.65057959,68
93.54449116,68
93.31536358,67
48.77264327,819
62.98819847,577
53.36124577,708
93.97312148,69
78.63256791,371
92.22425968,69
92.50260805,69
93.41379478,68
93.36389489,67
92.9953547,68
88.27643639,206
94.24396224,68
90.28683614,150
90.14860652,131
85.59975187,251
92.81657504,66
92.88947232,68
91.14767978,119
92.1842257,111
90.58580757,104
91.96885592,122
90.06876145,108
93.67776134,69
93.08635609,69
93.69534486,71
92.51291676,67
92.49262749,66
93.25638199,67
93.15151881,67
93.04423318,66
93.5271258,66
91.25940283,115
92.83985897,66
93.36238274,82
91.85194001,69
93.38325638,66
93.3035654,92
92.59294906,66
93.11184242,66
92.63893098,66
93.21120112,68
92.89585875,103
93.52371778,69
93.04521766,83
93.98368924,106
93.61564568,68
92.89753112,65
92.82003914,66
92.72650082,66
93.0812277,68
93.10697659,68
93.42708115,75
94.05344677,71
93.1658476,65
93.3438207,67
92.53237497,67
93.21658666,66
93.54818424,70
92.82859222,65
93.78642833,68
93.67819155,66
93.62713503,66
93.67331053,68
93.11926199,66
93.27215155,66
92.37375972,65
93.72062942,66
93.38554637,70
93.97419591,69
93.59228595,70
92.89924429,68
93.94126157,66
93.95664791,67
91.82134036,70
93.62503495,69
93.65042101,68
93.09717819,66
94.29226775,70
93.65317969,68
92.79081029,66
91.66221712,68
93.49005324,66
92.63932454,68
93.29174438,70
94.37662286,71
93.77564122,66
93.30101799,66
93.21857478,68
93.24985661,65
93.04913428,69
91.22371538,70
93.43313595,66
93.58884024,66
93.33736236,68
92.7685841,68
93.99805324,68
94.03916728,67
93.73352823,66
93.25526333,71
93.42145282,68
93.92207105,66
93.07587937,68
94.34285029,70
93.17179314,69
93.37859675,66
93.63282686,66
92.45470202,68
94.2253791,69
94.01096264,67
93.67003694,69
93.0916026,68
93.77302263,68
92.96070702,67
93.68831299,66
93.39276525,66
94.10938509,71
92.7229043,67
93.42249801,69
93.89836538,66
92.74335079,68
93.61261701,68
92.77687038,67
92.09387251,67
93.24731531,67
93.23609775,66
93.3185023,67
93.8325848,67
93.29212435,67
93.92336044,67
93.48663436,66
92.6297878,68
94.00947274,67
93.36523065,66
93.35386118,70
93.64671376,71
92.96190017,67
93.60280541,66
93.61165668,74
93.66020283,66
94.20059999,70
93.45128194,66
93.97486679,66
94.17513249,75
92.10619835,67
93.34770357,66
93.80775918,67
93.13256291,65
93.76454157,73
91.64767087,67
93.63065723,67
93.46368707,65
93.94422877,67
93.54573558,66
93.76469797,66
93.53682484,67
93.64197344,68
93.53417781,70
94.33660861,68
94.76366536,76
93.70449689,66
