Scores,Steps
11.93496137,4
12.61766833,4
12.0663044,4
12.35175127,4
12.03048048,4
11.82621452,4
12.37285733,4
12.59724719,4
12.11429742,4
12.01612825,4
12.48015348,4
12.79024679,4
12.08471592,4
12.23344607,4
12.02233308,4
11.80329592,4
12.89422217,4
12.23215317,4
12.81338838,4
12.30131238,4
12.47439282,4
12.5226605,4
12.12353018,4
12.5890634,4
12.90300637,4
12.68708123,4
12.41083833,4
11.96189103,4
11.80686851,4
12.48267453,4
12.46550146,4
12.67926259,4
12.64892769,4
12.15358728,4
12.62507564,4
11.56679811,4
12.50702895,4
12.61615312,4
12.10702692,4
12.95256131,4
12.80647711,4
12.4937016,4
11.90465939,4
11.89636889,4
11.86511741,4
12.75895029,4
11.91908434,4
12.43738213,4
11.48898765,4
12.13005046,4
11.89297189,4
11.97306098,4
12.44124452,4
12.54127737,4
12.66112672,4
11.89361205,4
12.80611754,4
12.82617828,4
12.14901754,4
12.84207613,4
12.13289126,4
12.18380258,4
12.89235687,4
11.58127177,4
12.62493069,4
12.31696488,4
12.63158717,4
12.59369896,4
12.48648095,4
11.98459723,4
12.30250261,4
11.66822651,4
12.47348786,4
11.06984469,4
12.03875501,4
11.85855328,4
12.47329643,4
12.91262503,4
11.14035344,4
11.87339894,4
12.27871987,4
11.99934932,4
12.11923949,4
11.68403064,4
12.67864887,4
12.46275679,4
11.95718868,4
12.7132927,4
11.74304272,4
11.56280179,4
12.97877846,4
13.02639763,4
12.68739513,4
12.19280281,4
11.68334926,4
12.08056456,4
11.73384835,4
11.79372917,4
9.312459603,4
12.70379702,4
12.13377958,4
12.05727202,4
11.93544182,4
12.48750573,4
12.87600044,4
12.56957261,4
12.59116546,4
12.29777048,4
12.67019234,4
12.00205085,4
12.27921332,4
11.83617186,4
12.90740838,4
12.05075009,4
12.61988043,4
12.7905396,4
12.87805047,4
12.41329979,4
12.77902323,4
12.0927828,4
12.13938777,4
12.91243693,4
12.63898729,4
12.2743984,4
12.86111014,4
12.05011388,4
12.27955533,4
9.871860589,4
12.62891239,4
12.71797458,4
6.783063249,4
12.16770806,4
11.90510835,4
12.35768032,4
12.21459676,4
11.62231792,4
12.396454,4
11.99221346,4
12.54587759,4
11.7257022,4
12.36543652,4
12.05361669,4
12.06327193,4
12.1844628,4
12.64144453,4
12.20064252,4
12.79961468,4
12.36337751,4
12.32653403,4
12.38254226,4
13.01709639,4
12.69479687,4
12.20759278,4
12.91607688,4
11.45133106,4
12.53558191,4
12.26515628,4
12.79151258,4
12.86516192,4
11.94893911,4
12.85254096,4
12.59728443,4
11.61761896,4
12.92107813,4
11.79548446,4
11.90328973,4
12.2764536,4
12.34571852,4
12.46308636,4
12.78523917,4
12.90767263,4
11.81014891,4
12.72494126,4
12.84472992,4
9.454764707,4
11.58382153,4
12.41500677,4
11.88429924,4
11.99470281,4
12.87095381,4
12.17317192,4
12.75838729,4
12.54779807,4
11.44498731,4
12.62149344,4
11.95443848,4
12.63631318,4
12.51363795,4
12.48543844,4
12.79294388,4
12.9390068,4
12.79849631,4
12.82304108,4
12.67347618,4
11.68667723,4
12.09684941,4
12.53702202,4
12.25093343,4
12.1044472,4
11.88962505,4
12.34260254,4
12.86734725,4
12.02203823,4
12.12908697,4
11.99990222,4
12.8177088,4
12.63167139,4
12.43626443,4
11.96185238,4
12.12038603,4
12.15832635,4
12.76051958,4
12.63389127,4
11.71150464,4
12.20446616,4
12.63391248,4
12.23780318,4
12.2415554,4
12.6194649,4
12.85686057,4
12.61150238,4
11.61088793,4
11.43163491,4
12.99656702,4
12.24770176,4
11.59013633,4
11.58318943,4
12.6217759,4
13.1597107,4
12.80550222,4
9.638832077,4
11.86958373,4
12.79313098,4
12.89671751,4
12.59697546,4
12.76040183,4
12.44849511,4
12.68062131,4
12.77498942,4
12.38185125,4
12.38415891,4
12.57783408,4
11.51848022,4
12.71038666,4
12.65440891,4
12.59523305,4
12.63898408,4
12.94441708,4
12.36250573,4
12.84598861,4
12.90231762,4
12.85391602,4
12.06510417,4
12.06660455,4
11.97551573,4
12.06521189,4
12.52760647,4
12.91621829,4
12.01703852,4
12.14701656,4
12.30541883,4
12.3650006,4
12.03591358,4
12.31244173,4
12.72953609,4
12.82356833,4
12.86589508,4
12.64937896,4
12.11195736,4
12.52311303,4
12.34493375,4
12.13458866,4
12.24993948,4
12.5578084,4
12.84434324,4
12.60806416,4
12.85511659,4
12.68980465,4
11.90346048,4
11.93541114,4
12.1619859,4
12.91478251,4
11.98556111,4
11.99161454,4
12.76525665,4
12.14059123,4
12.1822766,4
12.52322055,4
11.99596004,4
12.34501591,4
12.16245616,4
11.8714469,4
12.7166324,4
12.4564773,4
12.54433631,4
12.25527001,4
12.98880392,4
12.43767768,4
11.77738052,4
12.02287654,4
12.49948552,4
12.15101463,4
12.9854511,4
12.53290463,4
11.85211861,4
12.97263934,4
11.51051159,4
11.97583221,4
12.46824311,4
12.68441042,4
12.20253461,4
11.97157071,4
11.95581516,4
12.8935477,4
12.45418906,4
12.13850024,4
12.75684558,4
11.55571778,4
12.22921699,4
12.0133513,4
